,file_month,file_year,Start Date,End Date,Measure Name
62,03,2019,2016-07-01,2017-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
63,10,2018,2016-07-01,2017-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
64,07,2018,2016-07-01,2017-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
65,05,2018,2015-07-01,2016-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
66,01,2018,2015-07-01,2016-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
67,10,2017,2015-07-01,2016-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
68,07,2017,2015-07-01,2016-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
69,04,2017,2014-07-01,2015-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
70,12,2016,2014-07-01,2015-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
71,11,2016,2014-07-01,2015-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
72,08,2016,2014-07-01,2015-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
73,05,2016,2013-07-01,2014-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
74,12,2015,2013-07-01,2014-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
75,10,2015,2013-07-01,2014-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
76,07,2015,2013-07-01,2014-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
77,05,2015,2012-07-01,2013-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
78,04,2015,2012-07-01,2013-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
79,01,2015,2012-07-01,2013-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
80,12,2014,2012-07-01,2013-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
81,10,2014,2012-07-01,2013-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
82,07,2014,2012-07-01,2013-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
83,07,2022,2020-07-01,2021-06-30,Breast Cancer Screening Recall Rates (OP-39) (Score)
84,01,2023,2020-07-01,2021-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
85,04,2023,2020-07-01,2021-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
86,07,2023,2021-07-01,2022-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
87,10,2023,2021-07-01,2022-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
88,01,2022,2019-07-01,2019-12-31,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
89,04,2022,2019-07-01,2019-12-31,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
90,07,2022,2019-07-01,2019-12-31,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
91,10,2022,2020-07-01,2021-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
92,01,2021,2018-07-01,2019-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
93,03,2021,2018-07-01,2019-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
94,04,2021,2018-07-01,2019-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
95,07,2021,2019-07-01,2019-12-31,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
96,10,2021,2019-07-01,2019-12-31,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
97,10,2020,2018-07-01,2019-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
98,07,2020,2018-07-01,2019-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
99,04,2020,2017-07-01,2018-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
100,01,2020,2017-07-01,2018-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
101,10,2019,2017-07-01,2018-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
102,07,2019,2017-07-01,2018-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
103,04,2019,2016-07-01,2017-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
104,03,2019,2016-07-01,2017-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
105,10,2018,2016-07-01,2017-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
106,07,2018,2016-07-01,2017-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
107,05,2018,2015-07-01,2016-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
108,01,2018,2015-07-01,2016-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
109,10,2017,2015-07-01,2016-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
110,07,2017,2015-07-01,2016-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
111,04,2017,2014-07-01,2015-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
112,12,2016,2014-07-01,2015-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
113,11,2016,2014-07-01,2015-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
114,08,2016,2014-07-01,2015-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
115,05,2016,2013-07-01,2014-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
116,12,2015,2013-07-01,2014-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
117,10,2015,2013-07-01,2014-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
118,07,2015,2013-07-01,2014-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
119,05,2015,2012-07-01,2013-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
120,04,2015,2012-07-01,2013-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
121,01,2015,2012-07-01,2013-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
122,12,2014,2012-07-01,2013-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
123,10,2014,2012-07-01,2013-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
124,07,2014,2012-07-01,2013-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
125,07,2022,2020-07-01,2021-06-30,MRI Lumbar Spine for Low Back Pain (OP-8) (Score)
126,01,2023,2020-07-01,2021-06-30,Mammography Follow-up Rates (OP-9) (Score)
127,04,2023,2020-07-01,2021-06-30,Mammography Follow-up Rates (OP-9) (Score)
128,07,2023,2021-07-01,2022-06-30,Mammography Follow-up Rates (OP-9) (Score)
129,10,2023,2021-07-01,2022-06-30,Mammography Follow-up Rates (OP-9) (Score)
130,01,2022,2019-07-01,2019-12-31,Mammography Follow-up Rates (OP-9) (Score)
131,04,2022,2019-07-01,2019-12-31,Mammography Follow-up Rates (OP-9) (Score)
132,07,2022,2019-07-01,2019-12-31,Mammography Follow-up Rates (OP-9) (Score)
133,10,2022,2020-07-01,2021-06-30,Mammography Follow-up Rates (OP-9) (Score)
134,01,2021,2018-07-01,2019-06-30,Mammography Follow-up Rates (OP-9) (Score)
135,03,2021,2018-07-01,2019-06-30,Mammography Follow-up Rates (OP-9) (Score)
136,04,2021,2018-07-01,2019-06-30,Mammography Follow-up Rates (OP-9) (Score)
137,07,2021,2019-07-01,2019-12-31,Mammography Follow-up Rates (OP-9) (Score)
138,10,2021,2019-07-01,2019-12-31,Mammography Follow-up Rates (OP-9) (Score)
139,10,2020,2018-07-01,2019-06-30,Mammography Follow-up Rates (OP-9) (Score)
140,07,2020,2018-07-01,2019-06-30,Mammography Follow-up Rates (OP-9) (Score)
141,04,2020,2017-07-01,2018-06-30,Mammography Follow-up Rates (OP-9) (Score)
142,01,2020,2017-07-01,2018-06-30,Mammography Follow-up Rates (OP-9) (Score)
143,10,2019,2017-07-01,2018-06-30,Mammography Follow-up Rates (OP-9) (Score)
144,07,2019,2017-07-01,2018-06-30,Mammography Follow-up Rates (OP-9) (Score)
145,04,2019,2016-07-01,2017-06-30,Mammography Follow-up Rates (OP-9) (Score)
146,03,2019,2016-07-01,2017-06-30,Mammography Follow-up Rates (OP-9) (Score)
147,10,2018,2016-07-01,2017-06-30,Mammography Follow-up Rates (OP-9) (Score)
148,07,2018,2016-07-01,2017-06-30,Mammography Follow-up Rates (OP-9) (Score)
149,05,2018,2015-07-01,2016-06-30,Mammography Follow-up Rates (OP-9) (Score)
150,01,2018,2015-07-01,2016-06-30,Mammography Follow-up Rates (OP-9) (Score)
151,10,2017,2015-07-01,2016-06-30,Mammography Follow-up Rates (OP-9) (Score)
152,07,2017,2015-07-01,2016-06-30,Mammography Follow-up Rates (OP-9) (Score)
153,04,2017,2014-07-01,2015-06-30,Mammography Follow-up Rates (OP-9) (Score)
154,12,2016,2014-07-01,2015-06-30,Mammography Follow-up Rates (OP-9) (Score)
155,11,2016,2014-07-01,2015-06-30,Mammography Follow-up Rates (OP-9) (Score)
156,08,2016,2014-07-01,2015-06-30,Mammography Follow-up Rates (OP-9) (Score)
157,05,2016,2013-07-01,2014-06-30,Mammography Follow-up Rates (OP-9) (Score)
158,12,2015,2013-07-01,2014-06-30,Mammography Follow-up Rates (OP-9) (Score)
159,10,2015,2013-07-01,2014-06-30,Mammography Follow-up Rates (OP-9) (Score)
160,07,2015,2013-07-01,2014-06-30,Mammography Follow-up Rates (OP-9) (Score)
161,05,2015,2012-07-01,2013-06-30,Mammography Follow-up Rates (OP-9) (Score)
162,04,2015,2012-07-01,2013-06-30,Mammography Follow-up Rates (OP-9) (Score)
163,01,2015,2012-07-01,2013-06-30,Mammography Follow-up Rates (OP-9) (Score)
164,12,2014,2012-07-01,2013-06-30,Mammography Follow-up Rates (OP-9) (Score)
165,10,2014,2012-07-01,2013-06-30,Mammography Follow-up Rates (OP-9) (Score)
166,07,2014,2012-07-01,2013-06-30,Mammography Follow-up Rates (OP-9) (Score)
167,07,2022,2020-07-01,2021-06-30,Mammography Follow-up Rates (OP-9) (Score)
168,01,2023,2020-07-01,2021-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
169,04,2023,2020-07-01,2021-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
170,07,2023,2021-07-01,2022-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
171,10,2023,2021-07-01,2022-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
172,01,2022,2019-07-01,2019-12-31,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
173,04,2022,2019-07-01,2019-12-31,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
174,07,2022,2019-07-01,2019-12-31,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
175,10,2022,2020-07-01,2021-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
176,01,2021,2018-07-01,2019-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
177,03,2021,2018-07-01,2019-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
178,04,2021,2018-07-01,2019-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
179,07,2021,2019-07-01,2019-12-31,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
180,10,2021,2019-07-01,2019-12-31,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
181,10,2020,2018-07-01,2019-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
182,07,2020,2018-07-01,2019-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
183,04,2020,2017-07-01,2018-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
184,01,2020,2017-07-01,2018-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
185,10,2019,2017-07-01,2018-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
186,07,2019,2017-07-01,2018-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
187,04,2019,2016-07-01,2017-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
188,03,2019,2016-07-01,2017-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
189,10,2018,2016-07-01,2017-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
190,07,2018,2016-07-01,2017-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
191,05,2018,2015-07-01,2016-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
192,01,2018,2015-07-01,2016-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
193,10,2017,2015-07-01,2016-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
194,07,2017,2015-07-01,2016-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
195,04,2017,2014-07-01,2015-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
196,12,2016,2014-07-01,2015-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
197,11,2016,2014-07-01,2015-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
198,08,2016,2014-07-01,2015-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
199,05,2016,2013-07-01,2014-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
200,12,2015,2013-07-01,2014-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
201,10,2015,2013-07-01,2014-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
202,07,2015,2013-07-01,2014-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
203,05,2015,2012-07-01,2013-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
204,04,2015,2012-07-01,2013-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
205,01,2015,2012-07-01,2013-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
206,12,2014,2012-07-01,2013-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
207,10,2014,2012-07-01,2013-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
208,07,2014,2012-07-01,2013-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
209,07,2022,2020-07-01,2021-06-30,Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery (OP-13) (Score)
210,01,2023,2020-07-01,2021-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
211,04,2023,2020-07-01,2021-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
212,07,2023,2021-07-01,2022-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
213,10,2023,2021-07-01,2022-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
214,01,2022,2019-07-01,2019-12-31,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
215,04,2022,2019-07-01,2019-12-31,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
216,07,2022,2019-07-01,2019-12-31,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
217,10,2022,2020-07-01,2021-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
218,01,2021,2018-07-01,2019-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
219,03,2021,2018-07-01,2019-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
220,04,2021,2018-07-01,2019-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
221,07,2021,2019-07-01,2019-12-31,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
222,10,2021,2019-07-01,2019-12-31,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
223,10,2020,2018-07-01,2019-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
224,07,2020,2018-07-01,2019-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
225,04,2020,2017-07-01,2018-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
226,01,2020,2017-07-01,2018-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
227,10,2019,2017-07-01,2018-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
228,07,2019,2017-07-01,2018-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
229,04,2019,2016-07-01,2017-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
230,03,2019,2016-07-01,2017-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
231,10,2018,2016-07-01,2017-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
232,07,2018,2016-07-01,2017-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
233,05,2018,2015-07-01,2016-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
234,01,2018,2015-07-01,2016-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
235,10,2017,2015-07-01,2016-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
236,07,2017,2015-07-01,2016-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
237,04,2017,2014-07-01,2015-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
238,12,2016,2014-07-01,2015-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
239,11,2016,2014-07-01,2015-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
240,08,2016,2014-07-01,2015-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
241,05,2016,2013-07-01,2014-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
242,12,2015,2013-07-01,2014-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
243,10,2015,2013-07-01,2014-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
244,07,2015,2013-07-01,2014-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
245,05,2015,2012-07-01,2013-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
246,04,2015,2012-07-01,2013-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
247,01,2015,2012-07-01,2013-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
248,12,2014,2012-07-01,2013-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
249,10,2014,2012-07-01,2013-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
250,07,2014,2012-07-01,2013-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
251,07,2022,2020-07-01,2021-06-30,Outpatients with brain CT scans who got a sinus CT scan at the same time (OP-14) (Score)
252,01,2023,2020-07-01,2021-06-30,Thorax CT Use of Contrast Material (OP-11) (Score)
253,04,2023,2020-07-01,2021-06-30,Thorax CT Use of Contrast Material (OP-11) (Score)
254,07,2023,2021-07-01,2022-06-30,Thorax CT Use of Contrast Material (OP-11) (Score)
255,10,2023,2021-07-01,2022-06-30,Thorax CT Use of Contrast Material (OP-11) (Score)
256,01,2022,2019-07-01,2019-12-31,Thorax CT Use of Contrast Material (OP-11) (Score)
257,04,2022,2019-07-01,2019-12-31,Thorax CT Use of Contrast Material (OP-11) (Score)
258,07,2022,2019-07-01,2019-12-31,Thorax CT Use of Contrast Material (OP-11) (Score)
259,10,2022,2020-07-01,2021-06-30,Thorax CT Use of Contrast Material (OP-11) (Score)
260,01,2021,2018-07-01,2019-06-30,Thorax CT Use of Contrast Material (OP-11) (Score)
261,03,2021,2018-07-01,2019-06-30,Thorax CT Use of Contrast Material (OP-11) (Score)
262,04,2021,2018-07-01,2019-06-30,Thorax CT Use of Contrast Material (OP-11) (Score)
263,07,2021,2019-07-01,2019-12-31,Thorax CT Use of Contrast Material (OP-11) (Score)
264,10,2021,2019-07-01,2019-12-31,Thorax CT Use of Contrast Material (OP-11) (Score)
265,10,2020,2018-07-01,2019-06-30,Thorax CT Use of Contrast Material (OP-11) (Score)
266,07,2020,2018-07-01,2019-06-30,Thorax CT Use of Contrast Material (OP-11) (Score)
267,04,2020,2017-07-01,2018-06-30,Thorax CT Use of Contrast Material (OP-11) (Score)
268,01,2020,2017-07-01,2018-06-30,Thorax CT Use of Contrast Material (OP-11) (Score)
269,10,2019,2017-07-01,2018-06-30,Thorax CT Use of Contrast Material (OP-11) (Score)
