,file_month,file_year,Start Date,End Date,Measure Name
55,07,2020,2018-10-01,2019-09-30,Survey Response Rate Percent
56,04,2020,2018-07-01,2019-06-30,Survey Response Rate Percent
57,01,2020,2018-04-01,2019-03-31,Survey Response Rate Percent
58,10,2019,2018-01-01,2018-12-31,Survey Response Rate Percent
59,07,2019,2017-10-01,2018-09-30,Survey Response Rate Percent
60,04,2019,2017-07-01,2018-06-30,Survey Response Rate Percent
61,03,2019,2017-04-01,2018-03-31,Survey Response Rate Percent
62,10,2018,2017-01-01,2017-12-31,Survey Response Rate Percent
63,07,2018,2016-10-01,2017-09-30,Survey Response Rate Percent
64,05,2018,2016-07-01,2017-06-30,Survey Response Rate Percent
65,01,2018,2016-04-01,2017-03-31,Survey Response Rate Percent
66,10,2017,2016-01-01,2016-12-31,Survey Response Rate Percent
67,07,2017,2015-10-01,2016-09-30,Survey Response Rate Percent
68,04,2017,2015-07-01,2016-06-30,Survey Response Rate Percent
69,12,2016,2015-04-01,2016-03-31,Survey Response Rate Percent
70,11,2016,2015-01-01,2015-12-31,Survey Response Rate Percent
71,08,2016,2014-10-01,2015-09-30,Survey Response Rate Percent
72,05,2016,2014-07-01,2015-06-30,Survey Response Rate Percent
73,12,2015,2014-04-01,2015-03-31,Survey Response Rate Percent
74,10,2015,2014-01-01,2014-12-31,Survey Response Rate Percent
75,07,2015,2013-10-01,2014-09-30,Survey Response Rate Percent
76,05,2015,2013-07-01,2014-06-30,Survey Response Rate Percent
77,04,2015,2013-07-01,2014-06-30,Survey Response Rate Percent
78,01,2015,2013-01-01,2013-12-31,Survey Response Rate Percent
79,12,2014,2013-01-01,2013-12-31,Survey Response Rate Percent
80,10,2014,2012-10-01,2013-09-30,Survey Response Rate Percent
81,07,2014,2012-10-01,2013-09-30,Survey Response Rate Percent
82,01,2023,2021-04-01,2022-03-31,Nurse communication: HCAHPS Linear Mean Value
83,04,2023,2021-07-01,2022-06-30,Nurse communication: HCAHPS Linear Mean Value
84,07,2023,2021-10-01,2022-09-30,Nurse communication: HCAHPS Linear Mean Value
85,10,2023,2021-10-01,2022-09-30,Nurse communication: HCAHPS Linear Mean Value
86,01,2022,2020-07-01,2021-03-31,Nurse communication: HCAHPS Linear Mean Value
87,04,2022,2020-07-01,2021-03-31,Nurse communication: HCAHPS Linear Mean Value
88,07,2022,2020-10-01,2021-09-30,Nurse communication: HCAHPS Linear Mean Value
89,10,2022,2021-01-01,2021-12-31,Nurse communication: HCAHPS Linear Mean Value
90,01,2021,2019-01-01,2019-12-31,Nurse communication: HCAHPS Linear Mean Value
91,03,2021,2019-01-01,2019-12-31,Nurse communication: HCAHPS Linear Mean Value
92,04,2021,2019-01-01,2019-12-31,Nurse communication: HCAHPS Linear Mean Value
93,07,2021,2019-01-01,2019-12-31,Nurse communication: HCAHPS Linear Mean Value
94,10,2021,2020-07-01,2020-12-31,Nurse communication: HCAHPS Linear Mean Value
95,10,2020,2019-01-01,2019-12-31,Nurse communication: HCAHPS Linear Mean Value
96,07,2020,2018-10-01,2019-09-30,Nurse communication: HCAHPS Linear Mean Value
97,04,2020,2018-07-01,2019-06-30,Nurse communication: HCAHPS Linear Mean Value
98,01,2020,2018-04-01,2019-03-31,Nurse communication: HCAHPS Linear Mean Value
99,10,2019,2018-01-01,2018-12-31,Nurse communication: HCAHPS Linear Mean Value
100,07,2019,2017-10-01,2018-09-30,Nurse communication: HCAHPS Linear Mean Value
101,04,2019,2017-07-01,2018-06-30,Nurse communication: HCAHPS Linear Mean Value
102,03,2019,2017-04-01,2018-03-31,Nurse communication: HCAHPS Linear Mean Value
103,10,2018,2017-01-01,2017-12-31,Nurse communication: HCAHPS Linear Mean Value
104,07,2018,2016-10-01,2017-09-30,Nurse communication: HCAHPS Linear Mean Value
105,05,2018,2016-07-01,2017-06-30,Nurse communication: HCAHPS Linear Mean Value
106,01,2018,2016-04-01,2017-03-31,Nurse communication: HCAHPS Linear Mean Value
107,10,2017,2016-01-01,2016-12-31,Nurse communication: HCAHPS Linear Mean Value
108,07,2017,2015-10-01,2016-09-30,Nurse communication: HCAHPS Linear Mean Value
109,04,2017,2015-07-01,2016-06-30,Nurse communication: HCAHPS Linear Mean Value
110,12,2016,2015-04-01,2016-03-31,Nurse communication: HCAHPS Linear Mean Value
111,11,2016,2015-01-01,2015-12-31,Nurse communication: HCAHPS Linear Mean Value
112,08,2016,2014-10-01,2015-09-30,Nurse communication: HCAHPS Linear Mean Value
113,05,2016,2014-07-01,2015-06-30,Nurse communication: HCAHPS Linear Mean Value
114,12,2015,2014-04-01,2015-03-31,Nurse communication: HCAHPS Linear Mean Value
115,10,2015,2014-01-01,2014-12-31,Nurse communication: HCAHPS Linear Mean Value
116,07,2015,2013-10-01,2014-09-30,Nurse communication: HCAHPS Linear Mean Value
117,05,2015,2013-07-01,2014-06-30,Nurse communication: HCAHPS Linear Mean Value
118,04,2015,2013-07-01,2014-06-30,Nurse communication: HCAHPS Linear Mean Value
119,01,2015,2013-01-01,2013-12-31,Nurse communication: HCAHPS Linear Mean Value
120,12,2014,2013-01-01,2013-12-31,Nurse communication: HCAHPS Linear Mean Value
121,10,2014,2012-10-01,2013-09-30,Nurse communication: HCAHPS Linear Mean Value
122,07,2014,2012-10-01,2013-09-30,Nurse communication: HCAHPS Linear Mean Value
123,01,2023,2021-04-01,2022-03-31,Doctor communication: HCAHPS Linear Mean Value
124,04,2023,2021-07-01,2022-06-30,Doctor communication: HCAHPS Linear Mean Value
125,07,2023,2021-10-01,2022-09-30,Doctor communication: HCAHPS Linear Mean Value
126,10,2023,2021-10-01,2022-09-30,Doctor communication: HCAHPS Linear Mean Value
127,01,2022,2020-07-01,2021-03-31,Doctor communication: HCAHPS Linear Mean Value
128,04,2022,2020-07-01,2021-03-31,Doctor communication: HCAHPS Linear Mean Value
129,07,2022,2020-10-01,2021-09-30,Doctor communication: HCAHPS Linear Mean Value
130,10,2022,2021-01-01,2021-12-31,Doctor communication: HCAHPS Linear Mean Value
131,01,2021,2019-01-01,2019-12-31,Doctor communication: HCAHPS Linear Mean Value
132,03,2021,2019-01-01,2019-12-31,Doctor communication: HCAHPS Linear Mean Value
133,04,2021,2019-01-01,2019-12-31,Doctor communication: HCAHPS Linear Mean Value
134,07,2021,2019-01-01,2019-12-31,Doctor communication: HCAHPS Linear Mean Value
135,10,2021,2020-07-01,2020-12-31,Doctor communication: HCAHPS Linear Mean Value
136,10,2020,2019-01-01,2019-12-31,Doctor communication: HCAHPS Linear Mean Value
137,07,2020,2018-10-01,2019-09-30,Doctor communication: HCAHPS Linear Mean Value
138,04,2020,2018-07-01,2019-06-30,Doctor communication: HCAHPS Linear Mean Value
139,01,2020,2018-04-01,2019-03-31,Doctor communication: HCAHPS Linear Mean Value
140,10,2019,2018-01-01,2018-12-31,Doctor communication: HCAHPS Linear Mean Value
141,07,2019,2017-10-01,2018-09-30,Doctor communication: HCAHPS Linear Mean Value
142,04,2019,2017-07-01,2018-06-30,Doctor communication: HCAHPS Linear Mean Value
143,03,2019,2017-04-01,2018-03-31,Doctor communication: HCAHPS Linear Mean Value
144,10,2018,2017-01-01,2017-12-31,Doctor communication: HCAHPS Linear Mean Value
145,07,2018,2016-10-01,2017-09-30,Doctor communication: HCAHPS Linear Mean Value
146,05,2018,2016-07-01,2017-06-30,Doctor communication: HCAHPS Linear Mean Value
147,01,2018,2016-04-01,2017-03-31,Doctor communication: HCAHPS Linear Mean Value
148,10,2017,2016-01-01,2016-12-31,Doctor communication: HCAHPS Linear Mean Value
149,07,2017,2015-10-01,2016-09-30,Doctor communication: HCAHPS Linear Mean Value
150,04,2017,2015-07-01,2016-06-30,Doctor communication: HCAHPS Linear Mean Value
151,12,2016,2015-04-01,2016-03-31,Doctor communication: HCAHPS Linear Mean Value
152,11,2016,2015-01-01,2015-12-31,Doctor communication: HCAHPS Linear Mean Value
153,08,2016,2014-10-01,2015-09-30,Doctor communication: HCAHPS Linear Mean Value
154,05,2016,2014-07-01,2015-06-30,Doctor communication: HCAHPS Linear Mean Value
155,12,2015,2014-04-01,2015-03-31,Doctor communication: HCAHPS Linear Mean Value
156,10,2015,2014-01-01,2014-12-31,Doctor communication: HCAHPS Linear Mean Value
157,07,2015,2013-10-01,2014-09-30,Doctor communication: HCAHPS Linear Mean Value
158,05,2015,2013-07-01,2014-06-30,Doctor communication: HCAHPS Linear Mean Value
159,04,2015,2013-07-01,2014-06-30,Doctor communication: HCAHPS Linear Mean Value
160,01,2015,2013-01-01,2013-12-31,Doctor communication: HCAHPS Linear Mean Value
161,12,2014,2013-01-01,2013-12-31,Doctor communication: HCAHPS Linear Mean Value
162,10,2014,2012-10-01,2013-09-30,Doctor communication: HCAHPS Linear Mean Value
163,07,2014,2012-10-01,2013-09-30,Doctor communication: HCAHPS Linear Mean Value
164,01,2023,2021-04-01,2022-03-31,Staff responsiveness: HCAHPS Linear Mean Value
165,04,2023,2021-07-01,2022-06-30,Staff responsiveness: HCAHPS Linear Mean Value
166,07,2023,2021-10-01,2022-09-30,Staff responsiveness: HCAHPS Linear Mean Value
167,10,2023,2021-10-01,2022-09-30,Staff responsiveness: HCAHPS Linear Mean Value
168,01,2022,2020-07-01,2021-03-31,Staff responsiveness: HCAHPS Linear Mean Value
169,04,2022,2020-07-01,2021-03-31,Staff responsiveness: HCAHPS Linear Mean Value
170,07,2022,2020-10-01,2021-09-30,Staff responsiveness: HCAHPS Linear Mean Value
171,10,2022,2021-01-01,2021-12-31,Staff responsiveness: HCAHPS Linear Mean Value
172,01,2021,2019-01-01,2019-12-31,Staff responsiveness: HCAHPS Linear Mean Value
173,03,2021,2019-01-01,2019-12-31,Staff responsiveness: HCAHPS Linear Mean Value
174,04,2021,2019-01-01,2019-12-31,Staff responsiveness: HCAHPS Linear Mean Value
175,07,2021,2019-01-01,2019-12-31,Staff responsiveness: HCAHPS Linear Mean Value
176,10,2021,2020-07-01,2020-12-31,Staff responsiveness: HCAHPS Linear Mean Value
177,10,2020,2019-01-01,2019-12-31,Staff responsiveness: HCAHPS Linear Mean Value
178,07,2020,2018-10-01,2019-09-30,Staff responsiveness: HCAHPS Linear Mean Value
179,04,2020,2018-07-01,2019-06-30,Staff responsiveness: HCAHPS Linear Mean Value
180,01,2020,2018-04-01,2019-03-31,Staff responsiveness: HCAHPS Linear Mean Value
181,10,2019,2018-01-01,2018-12-31,Staff responsiveness: HCAHPS Linear Mean Value
182,07,2019,2017-10-01,2018-09-30,Staff responsiveness: HCAHPS Linear Mean Value
183,04,2019,2017-07-01,2018-06-30,Staff responsiveness: HCAHPS Linear Mean Value
184,03,2019,2017-04-01,2018-03-31,Staff responsiveness: HCAHPS Linear Mean Value
185,10,2018,2017-01-01,2017-12-31,Staff responsiveness: HCAHPS Linear Mean Value
186,07,2018,2016-10-01,2017-09-30,Staff responsiveness: HCAHPS Linear Mean Value
187,05,2018,2016-07-01,2017-06-30,Staff responsiveness: HCAHPS Linear Mean Value
188,01,2018,2016-04-01,2017-03-31,Staff responsiveness: HCAHPS Linear Mean Value
189,10,2017,2016-01-01,2016-12-31,Staff responsiveness: HCAHPS Linear Mean Value
190,07,2017,2015-10-01,2016-09-30,Staff responsiveness: HCAHPS Linear Mean Value
191,04,2017,2015-07-01,2016-06-30,Staff responsiveness: HCAHPS Linear Mean Value
192,12,2016,2015-04-01,2016-03-31,Staff responsiveness: HCAHPS Linear Mean Value
193,11,2016,2015-01-01,2015-12-31,Staff responsiveness: HCAHPS Linear Mean Value
194,08,2016,2014-10-01,2015-09-30,Staff responsiveness: HCAHPS Linear Mean Value
195,05,2016,2014-07-01,2015-06-30,Staff responsiveness: HCAHPS Linear Mean Value
196,12,2015,2014-04-01,2015-03-31,Staff responsiveness: HCAHPS Linear Mean Value
197,10,2015,2014-01-01,2014-12-31,Staff responsiveness: HCAHPS Linear Mean Value
198,07,2015,2013-10-01,2014-09-30,Staff responsiveness: HCAHPS Linear Mean Value
199,05,2015,2013-07-01,2014-06-30,Staff responsiveness: HCAHPS Linear Mean Value
200,04,2015,2013-07-01,2014-06-30,Staff responsiveness: HCAHPS Linear Mean Value
201,01,2015,2013-01-01,2013-12-31,Staff responsiveness: HCAHPS Linear Mean Value
202,12,2014,2013-01-01,2013-12-31,Staff responsiveness: HCAHPS Linear Mean Value
203,10,2014,2012-10-01,2013-09-30,Staff responsiveness: HCAHPS Linear Mean Value
204,07,2014,2012-10-01,2013-09-30,Staff responsiveness: HCAHPS Linear Mean Value
205,01,2023,2021-04-01,2022-03-31,Communication about medicines: HCAHPS Linear Mean Value
206,04,2023,2021-07-01,2022-06-30,Communication about medicines: HCAHPS Linear Mean Value
207,07,2023,2021-10-01,2022-09-30,Communication about medicines: HCAHPS Linear Mean Value
208,10,2023,2021-10-01,2022-09-30,Communication about medicines: HCAHPS Linear Mean Value
209,01,2022,2020-07-01,2021-03-31,Communication about medicines: HCAHPS Linear Mean Value
210,04,2022,2020-07-01,2021-03-31,Communication about medicines: HCAHPS Linear Mean Value
211,07,2022,2020-10-01,2021-09-30,Communication about medicines: HCAHPS Linear Mean Value
212,10,2022,2021-01-01,2021-12-31,Communication about medicines: HCAHPS Linear Mean Value
213,01,2021,2019-01-01,2019-12-31,Communication about medicines: HCAHPS Linear Mean Value
214,03,2021,2019-01-01,2019-12-31,Communication about medicines: HCAHPS Linear Mean Value
215,04,2021,2019-01-01,2019-12-31,Communication about medicines: HCAHPS Linear Mean Value
216,07,2021,2019-01-01,2019-12-31,Communication about medicines: HCAHPS Linear Mean Value
217,10,2021,2020-07-01,2020-12-31,Communication about medicines: HCAHPS Linear Mean Value
218,10,2020,2019-01-01,2019-12-31,Communication about medicines: HCAHPS Linear Mean Value
219,07,2020,2018-10-01,2019-09-30,Communication about medicines: HCAHPS Linear Mean Value
220,04,2020,2018-07-01,2019-06-30,Communication about medicines: HCAHPS Linear Mean Value
221,01,2020,2018-04-01,2019-03-31,Communication about medicines: HCAHPS Linear Mean Value
222,10,2019,2018-01-01,2018-12-31,Communication about medicines: HCAHPS Linear Mean Value
223,07,2019,2017-10-01,2018-09-30,Communication about medicines: HCAHPS Linear Mean Value
224,04,2019,2017-07-01,2018-06-30,Communication about medicines: HCAHPS Linear Mean Value
225,03,2019,2017-04-01,2018-03-31,Communication about medicines: HCAHPS Linear Mean Value
226,10,2018,2017-01-01,2017-12-31,Communication about medicines: HCAHPS Linear Mean Value
227,07,2018,2016-10-01,2017-09-30,Communication about medicines: HCAHPS Linear Mean Value
228,05,2018,2016-07-01,2017-06-30,Communication about medicines: HCAHPS Linear Mean Value
229,01,2018,2016-04-01,2017-03-31,Communication about medicines: HCAHPS Linear Mean Value
230,10,2017,2016-01-01,2016-12-31,Communication about medicines: HCAHPS Linear Mean Value
231,07,2017,2015-10-01,2016-09-30,Communication about medicines: HCAHPS Linear Mean Value
232,04,2017,2015-07-01,2016-06-30,Communication about medicines: HCAHPS Linear Mean Value
233,12,2016,2015-04-01,2016-03-31,Communication about medicines: HCAHPS Linear Mean Value
234,11,2016,2015-01-01,2015-12-31,Communication about medicines: HCAHPS Linear Mean Value
235,08,2016,2014-10-01,2015-09-30,Communication about medicines: HCAHPS Linear Mean Value
236,05,2016,2014-07-01,2015-06-30,Communication about medicines: HCAHPS Linear Mean Value
237,12,2015,2014-04-01,2015-03-31,Communication about medicines: HCAHPS Linear Mean Value
238,10,2015,2014-01-01,2014-12-31,Communication about medicines: HCAHPS Linear Mean Value
239,07,2015,2013-10-01,2014-09-30,Communication about medicines: HCAHPS Linear Mean Value
240,05,2015,2013-07-01,2014-06-30,Communication about medicines: HCAHPS Linear Mean Value
241,04,2015,2013-07-01,2014-06-30,Communication about medicines: HCAHPS Linear Mean Value
242,01,2015,2013-01-01,2013-12-31,Communication about medicines: HCAHPS Linear Mean Value
243,12,2014,2013-01-01,2013-12-31,Communication about medicines: HCAHPS Linear Mean Value
244,10,2014,2012-10-01,2013-09-30,Communication about medicines: HCAHPS Linear Mean Value
245,07,2014,2012-10-01,2013-09-30,Communication about medicines: HCAHPS Linear Mean Value
246,01,2023,2021-04-01,2022-03-31,Discharge information: HCAHPS Linear Mean Value
247,04,2023,2021-07-01,2022-06-30,Discharge information: HCAHPS Linear Mean Value
248,07,2023,2021-10-01,2022-09-30,Discharge information: HCAHPS Linear Mean Value
249,10,2023,2021-10-01,2022-09-30,Discharge information: HCAHPS Linear Mean Value
250,01,2022,2020-07-01,2021-03-31,Discharge information: HCAHPS Linear Mean Value
251,04,2022,2020-07-01,2021-03-31,Discharge information: HCAHPS Linear Mean Value
252,07,2022,2020-10-01,2021-09-30,Discharge information: HCAHPS Linear Mean Value
253,10,2022,2021-01-01,2021-12-31,Discharge information: HCAHPS Linear Mean Value
254,01,2021,2019-01-01,2019-12-31,Discharge information: HCAHPS Linear Mean Value
255,03,2021,2019-01-01,2019-12-31,Discharge information: HCAHPS Linear Mean Value
256,04,2021,2019-01-01,2019-12-31,Discharge information: HCAHPS Linear Mean Value
257,07,2021,2019-01-01,2019-12-31,Discharge information: HCAHPS Linear Mean Value
258,10,2021,2020-07-01,2020-12-31,Discharge information: HCAHPS Linear Mean Value
259,10,2020,2019-01-01,2019-12-31,Discharge information: HCAHPS Linear Mean Value
260,07,2020,2018-10-01,2019-09-30,Discharge information: HCAHPS Linear Mean Value
261,04,2020,2018-07-01,2019-06-30,Discharge information: HCAHPS Linear Mean Value
262,01,2020,2018-04-01,2019-03-31,Discharge information: HCAHPS Linear Mean Value
263,10,2019,2018-01-01,2018-12-31,Discharge information: HCAHPS Linear Mean Value
264,07,2019,2017-10-01,2018-09-30,Discharge information: HCAHPS Linear Mean Value
265,04,2019,2017-07-01,2018-06-30,Discharge information: HCAHPS Linear Mean Value
266,03,2019,2017-04-01,2018-03-31,Discharge information: HCAHPS Linear Mean Value
267,10,2018,2017-01-01,2017-12-31,Discharge information: HCAHPS Linear Mean Value
268,07,2018,2016-10-01,2017-09-30,Discharge information: HCAHPS Linear Mean Value
269,05,2018,2016-07-01,2017-06-30,Discharge information: HCAHPS Linear Mean Value
270,01,2018,2016-04-01,2017-03-31,Discharge information: HCAHPS Linear Mean Value
271,10,2017,2016-01-01,2016-12-31,Discharge information: HCAHPS Linear Mean Value
272,07,2017,2015-10-01,2016-09-30,Discharge information: HCAHPS Linear Mean Value
273,04,2017,2015-07-01,2016-06-30,Discharge information: HCAHPS Linear Mean Value
274,12,2016,2015-04-01,2016-03-31,Discharge information: HCAHPS Linear Mean Value
275,11,2016,2015-01-01,2015-12-31,Discharge information: HCAHPS Linear Mean Value
276,08,2016,2014-10-01,2015-09-30,Discharge information: HCAHPS Linear Mean Value
277,05,2016,2014-07-01,2015-06-30,Discharge information: HCAHPS Linear Mean Value
278,12,2015,2014-04-01,2015-03-31,Discharge information: HCAHPS Linear Mean Value
279,10,2015,2014-01-01,2014-12-31,Discharge information: HCAHPS Linear Mean Value
280,07,2015,2013-10-01,2014-09-30,Discharge information: HCAHPS Linear Mean Value
281,05,2015,2013-07-01,2014-06-30,Discharge information: HCAHPS Linear Mean Value
282,04,2015,2013-07-01,2014-06-30,Discharge information: HCAHPS Linear Mean Value
283,01,2015,2013-01-01,2013-12-31,Discharge information: HCAHPS Linear Mean Value
284,12,2014,2013-01-01,2013-12-31,Discharge information: HCAHPS Linear Mean Value
285,10,2014,2012-10-01,2013-09-30,Discharge information: HCAHPS Linear Mean Value
286,07,2014,2012-10-01,2013-09-30,Discharge information: HCAHPS Linear Mean Value
287,01,2023,2021-04-01,2022-03-31,Care transition: HCAHPS Linear Mean Value
288,04,2023,2021-07-01,2022-06-30,Care transition: HCAHPS Linear Mean Value
289,07,2023,2021-10-01,2022-09-30,Care transition: HCAHPS Linear Mean Value
290,10,2023,2021-10-01,2022-09-30,Care transition: HCAHPS Linear Mean Value
291,01,2022,2020-07-01,2021-03-31,Care transition: HCAHPS Linear Mean Value
292,04,2022,2020-07-01,2021-03-31,Care transition: HCAHPS Linear Mean Value
293,07,2022,2020-10-01,2021-09-30,Care transition: HCAHPS Linear Mean Value
294,10,2022,2021-01-01,2021-12-31,Care transition: HCAHPS Linear Mean Value
295,01,2021,2019-01-01,2019-12-31,Care transition: HCAHPS Linear Mean Value
296,03,2021,2019-01-01,2019-12-31,Care transition: HCAHPS Linear Mean Value
297,04,2021,2019-01-01,2019-12-31,Care transition: HCAHPS Linear Mean Value
298,07,2021,2019-01-01,2019-12-31,Care transition: HCAHPS Linear Mean Value
299,10,2021,2020-07-01,2020-12-31,Care transition: HCAHPS Linear Mean Value
300,10,2020,2019-01-01,2019-12-31,Care transition: HCAHPS Linear Mean Value
301,07,2020,2018-10-01,2019-09-30,Care transition: HCAHPS Linear Mean Value
302,04,2020,2018-07-01,2019-06-30,Care transition: HCAHPS Linear Mean Value
303,01,2020,2018-04-01,2019-03-31,Care transition: HCAHPS Linear Mean Value
304,10,2019,2018-01-01,2018-12-31,Care transition: HCAHPS Linear Mean Value
305,07,2019,2017-10-01,2018-09-30,Care transition: HCAHPS Linear Mean Value
306,04,2019,2017-07-01,2018-06-30,Care transition: HCAHPS Linear Mean Value
307,03,2019,2017-04-01,2018-03-31,Care transition: HCAHPS Linear Mean Value
308,10,2018,2017-01-01,2017-12-31,Care transition: HCAHPS Linear Mean Value
309,07,2018,2016-10-01,2017-09-30,Care transition: HCAHPS Linear Mean Value
310,05,2018,2016-07-01,2017-06-30,Care transition: HCAHPS Linear Mean Value
311,01,2018,2016-04-01,2017-03-31,Care transition: HCAHPS Linear Mean Value
312,10,2017,2016-01-01,2016-12-31,Care transition: HCAHPS Linear Mean Value
313,07,2017,2015-10-01,2016-09-30,Care transition: HCAHPS Linear Mean Value
314,04,2017,2015-07-01,2016-06-30,Care transition: HCAHPS Linear Mean Value
315,12,2016,2015-04-01,2016-03-31,Care transition: HCAHPS Linear Mean Value
316,11,2016,2015-01-01,2015-12-31,Care transition: HCAHPS Linear Mean Value
317,08,2016,2014-10-01,2015-09-30,Care transition: HCAHPS Linear Mean Value
318,05,2016,2014-07-01,2015-06-30,Care transition: HCAHPS Linear Mean Value
319,12,2015,2014-04-01,2015-03-31,Care transition: HCAHPS Linear Mean Value
320,10,2015,2014-01-01,2014-12-31,Care transition: HCAHPS Linear Mean Value
321,07,2015,2013-10-01,2014-09-30,Care transition: HCAHPS Linear Mean Value
322,05,2015,2013-07-01,2014-06-30,Care transition: HCAHPS Linear Mean Value
323,04,2015,2013-07-01,2014-06-30,Care transition: HCAHPS Linear Mean Value
324,01,2015,2013-01-01,2013-12-31,Care transition: HCAHPS Linear Mean Value
325,12,2014,2013-01-01,2013-12-31,Care transition: HCAHPS Linear Mean Value
326,10,2014,2012-10-01,2013-09-30,Care transition: HCAHPS Linear Mean Value
327,07,2014,2012-10-01,2013-09-30,Care transition: HCAHPS Linear Mean Value
328,01,2023,2021-04-01,2022-03-31,Cleanliness: HCAHPS Linear Mean Value
329,04,2023,2021-07-01,2022-06-30,Cleanliness: HCAHPS Linear Mean Value
330,07,2023,2021-10-01,2022-09-30,Cleanliness: HCAHPS Linear Mean Value
331,10,2023,2021-10-01,2022-09-30,Cleanliness: HCAHPS Linear Mean Value
332,01,2022,2020-07-01,2021-03-31,Cleanliness: HCAHPS Linear Mean Value
333,04,2022,2020-07-01,2021-03-31,Cleanliness: HCAHPS Linear Mean Value
334,07,2022,2020-10-01,2021-09-30,Cleanliness: HCAHPS Linear Mean Value
335,10,2022,2021-01-01,2021-12-31,Cleanliness: HCAHPS Linear Mean Value
336,01,2021,2019-01-01,2019-12-31,Cleanliness: HCAHPS Linear Mean Value
337,03,2021,2019-01-01,2019-12-31,Cleanliness: HCAHPS Linear Mean Value
338,04,2021,2019-01-01,2019-12-31,Cleanliness: HCAHPS Linear Mean Value
339,07,2021,2019-01-01,2019-12-31,Cleanliness: HCAHPS Linear Mean Value
340,10,2021,2020-07-01,2020-12-31,Cleanliness: HCAHPS Linear Mean Value
341,10,2020,2019-01-01,2019-12-31,Cleanliness: HCAHPS Linear Mean Value
342,07,2020,2018-10-01,2019-09-30,Cleanliness: HCAHPS Linear Mean Value
343,04,2020,2018-07-01,2019-06-30,Cleanliness: HCAHPS Linear Mean Value
