,file_month,file_year,Start Date,End Date,Measure Name
84,07,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Achievement Points
85,07,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Achievement Threshold
86,07,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Baseline Rate
87,07,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Benchmark
88,07,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Improvement Points
89,07,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Measure Score
90,07,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Performance Rate
91,07,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Achievement Points
92,07,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Achievement Threshold
93,07,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Baseline Rate
94,07,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Benchmark
95,07,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Improvement Points
96,07,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Measure Score
97,07,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Performance Rate
98,10,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Achievement Points
99,10,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Achievement Threshold
100,10,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Baseline Rate
101,10,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Benchmark
102,10,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Improvement Points
103,10,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Measure Score
104,10,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Performance Rate
105,10,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Achievement Points
106,10,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Achievement Threshold
107,10,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Baseline Rate
108,10,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Benchmark
109,10,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Improvement Points
110,10,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Measure Score
111,10,2022,2017-04-01,2020-03-31,COMP-HIP-KNEE Performance Rate
112,01,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Points
113,01,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Threshold
114,01,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Baseline Rate
115,01,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Benchmark
116,01,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Improvement Points
117,01,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Measure Score
118,01,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Performance Rate
119,01,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Points
120,01,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Threshold
121,01,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Baseline Rate
122,01,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Benchmark
123,01,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Improvement Points
124,01,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Measure Score
125,01,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Performance Rate
126,03,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Points
127,03,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Threshold
128,03,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Baseline Rate
129,03,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Benchmark
130,03,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Improvement Points
131,03,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Measure Score
132,03,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Performance Rate
133,03,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Points
134,03,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Threshold
135,03,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Baseline Rate
136,03,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Benchmark
137,03,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Improvement Points
138,03,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Measure Score
139,03,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Performance Rate
140,04,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Points
141,04,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Threshold
142,04,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Baseline Rate
143,04,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Benchmark
144,04,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Improvement Points
145,04,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Measure Score
146,04,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Performance Rate
147,04,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Points
148,04,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Threshold
149,04,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Baseline Rate
150,04,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Benchmark
151,04,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Improvement Points
152,04,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Measure Score
153,04,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Performance Rate
154,07,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Points
155,07,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Threshold
156,07,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Baseline Rate
157,07,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Benchmark
158,07,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Improvement Points
159,07,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Measure Score
160,07,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Performance Rate
161,07,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Points
162,07,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Threshold
163,07,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Baseline Rate
164,07,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Benchmark
165,07,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Improvement Points
166,07,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Measure Score
167,07,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Performance Rate
168,10,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Points
169,10,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Threshold
170,10,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Baseline Rate
171,10,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Benchmark
172,10,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Improvement Points
173,10,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Measure Score
174,10,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Performance Rate
175,10,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Points
176,10,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Achievement Threshold
177,10,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Baseline Rate
178,10,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Benchmark
179,10,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Improvement Points
180,10,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Measure Score
181,10,2021,2016-04-01,2019-03-31,COMP-HIP-KNEE Performance Rate
182,10,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Points
183,10,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Threshold
184,10,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Baseline Rate
185,10,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Benchmark
186,10,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Improvement Points
187,10,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Measure Score
188,10,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Performance Rate
189,10,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Points
190,10,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Threshold
191,10,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Baseline Rate
192,10,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Benchmark
193,10,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Improvement Points
194,10,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Measure Score
195,10,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Performance Rate
196,07,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Points
197,07,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Threshold
198,07,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Baseline Rate
199,07,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Benchmark
200,07,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Improvement Points
201,07,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Measure Score
202,07,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Performance Rate
203,07,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Points
204,07,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Threshold
205,07,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Baseline Rate
206,07,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Benchmark
207,07,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Improvement Points
208,07,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Measure Score
209,07,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Performance Rate
210,04,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Points
211,04,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Threshold
212,04,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Baseline Rate
213,04,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Benchmark
214,04,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Improvement Points
215,04,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Measure Score
216,04,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Performance Rate
217,04,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Points
218,04,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Threshold
219,04,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Baseline Rate
220,04,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Benchmark
221,04,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Improvement Points
222,04,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Measure Score
223,04,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Performance Rate
224,01,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Points
225,01,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Threshold
226,01,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Baseline Rate
227,01,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Benchmark
228,01,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Improvement Points
229,01,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Measure Score
230,01,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Performance Rate
231,01,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Points
232,01,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Achievement Threshold
233,01,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Baseline Rate
234,01,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Benchmark
235,01,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Improvement Points
236,01,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Measure Score
237,01,2020,2015-07-01,2018-06-30,COMP-HIP-KNEE Performance Rate
238,10,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Points
239,10,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Threshold
240,10,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Baseline Rate
241,10,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Benchmark
242,10,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Improvement Points
243,10,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Measure Score
244,10,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Performance Rate
245,10,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Points
246,10,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Threshold
247,10,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Baseline Rate
248,10,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Benchmark
249,10,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Improvement Points
250,10,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Measure Score
251,10,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Performance Rate
252,07,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Points
253,07,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Threshold
254,07,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Baseline Rate
255,07,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Benchmark
256,07,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Improvement Points
257,07,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Measure Score
258,07,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Performance Rate
259,07,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Points
260,07,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Threshold
261,07,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Baseline Rate
262,07,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Benchmark
263,07,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Improvement Points
264,07,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Measure Score
265,07,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Performance Rate
266,04,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Points
267,04,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Threshold
268,04,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Baseline Rate
269,04,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Benchmark
270,04,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Improvement Points
271,04,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Measure Score
272,04,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Performance Rate
273,04,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Points
274,04,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Threshold
275,04,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Baseline Rate
276,04,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Benchmark
277,04,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Improvement Points
278,04,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Measure Score
279,04,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Performance Rate
280,03,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Points
281,03,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Threshold
282,03,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Baseline Rate
283,03,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Benchmark
284,03,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Improvement Points
285,03,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Measure Score
286,03,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Performance Rate
287,03,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Points
288,03,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Achievement Threshold
289,03,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Baseline Rate
290,03,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Benchmark
291,03,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Improvement Points
292,03,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Measure Score
293,03,2019,2015-01-01,2017-06-30,COMP-HIP-KNEE Performance Rate
294,01,2023,2021-01-01,2021-12-31,HAI-1 Achievement Points
295,01,2023,2021-01-01,2021-12-31,HAI-1 Improvement Points
296,01,2023,2021-01-01,2021-12-31,HAI-1 Measure Score
297,01,2023,2021-01-01,2021-12-31,HAI-1 Performance_Rate
298,01,2023,2021-01-01,2021-12-31,HAI-1 Performance Rate
299,01,2023,2021-01-01,2021-12-31,HAI-1 Achievement Points
300,01,2023,2021-01-01,2021-12-31,HAI-1 Achievement Threshold
301,01,2023,2021-01-01,2021-12-31,HAI-1 Baseline Rate
302,01,2023,2021-01-01,2021-12-31,HAI-1 Benchmark
303,01,2023,2021-01-01,2021-12-31,HAI-1 Improvement Points
304,01,2023,2021-01-01,2021-12-31,HAI-1 Measure Score
305,01,2023,2021-01-01,2021-12-31,HAI-1 Performance Rate
306,04,2023,2021-01-01,2021-12-31,HAI-1 Achievement Points
307,04,2023,2021-01-01,2021-12-31,HAI-1 Improvement Points
308,04,2023,2021-01-01,2021-12-31,HAI-1 Measure Score
309,04,2023,2021-01-01,2021-12-31,HAI-1 Performance_Rate
310,04,2023,2021-01-01,2021-12-31,HAI-1 Performance Rate
311,04,2023,2021-01-01,2021-12-31,HAI-1 Achievement Points
312,04,2023,2021-01-01,2021-12-31,HAI-1 Achievement Threshold
313,04,2023,2021-01-01,2021-12-31,HAI-1 Baseline Rate
314,04,2023,2021-01-01,2021-12-31,HAI-1 Benchmark
315,04,2023,2021-01-01,2021-12-31,HAI-1 Improvement Points
316,04,2023,2021-01-01,2021-12-31,HAI-1 Measure Score
317,04,2023,2021-01-01,2021-12-31,HAI-1 Performance Rate
318,07,2023,2021-01-01,2021-12-31,HAI-1 Achievement Points
319,07,2023,2021-01-01,2021-12-31,HAI-1 Improvement Points
320,07,2023,2021-01-01,2021-12-31,HAI-1 Measure Score
321,07,2023,2021-01-01,2021-12-31,HAI-1 Performance_Rate
322,07,2023,2021-01-01,2021-12-31,HAI-1 Performance Rate
323,07,2023,2021-01-01,2021-12-31,HAI-1 Achievement Points
324,07,2023,2021-01-01,2021-12-31,HAI-1 Achievement Threshold
325,07,2023,2021-01-01,2021-12-31,HAI-1 Baseline Rate
326,07,2023,2021-01-01,2021-12-31,HAI-1 Benchmark
327,07,2023,2021-01-01,2021-12-31,HAI-1 Improvement Points
328,07,2023,2021-01-01,2021-12-31,HAI-1 Measure Score
329,07,2023,2021-01-01,2021-12-31,HAI-1 Performance Rate
330,10,2023,2021-01-01,2021-12-31,HAI-1 Achievement Points
331,10,2023,2021-01-01,2021-12-31,HAI-1 Improvement Points
332,10,2023,2021-01-01,2021-12-31,HAI-1 Measure Score
333,10,2023,2021-01-01,2021-12-31,HAI-1 Performance_Rate
334,10,2023,2021-01-01,2021-12-31,HAI-1 Performance Rate
335,10,2023,2021-01-01,2021-12-31,HAI-1 Achievement Points
336,10,2023,2021-01-01,2021-12-31,HAI-1 Achievement Threshold
337,10,2023,2021-01-01,2021-12-31,HAI-1 Baseline Rate
338,10,2023,2021-01-01,2021-12-31,HAI-1 Benchmark
339,10,2023,2021-01-01,2021-12-31,HAI-1 Improvement Points
340,10,2023,2021-01-01,2021-12-31,HAI-1 Measure Score
341,10,2023,2021-01-01,2021-12-31,HAI-1 Performance Rate
342,01,2022,2019-01-01,2019-12-31,HAI-1 Achievement Points
343,01,2022,2019-01-01,2019-12-31,HAI-1 Improvement Points
344,01,2022,2019-01-01,2019-12-31,HAI-1 Measure Score
345,01,2022,2019-01-01,2019-12-31,HAI-1 Performance_Rate
346,01,2022,2019-01-01,2019-12-31,HAI-1 Performance Rate
347,01,2022,2019-01-01,2019-12-31,HAI-1 Achievement Points
348,01,2022,2019-01-01,2019-12-31,HAI-1 Achievement Threshold
349,01,2022,2019-01-01,2019-12-31,HAI-1 Baseline Rate
350,01,2022,2019-01-01,2019-12-31,HAI-1 Benchmark
351,01,2022,2019-01-01,2019-12-31,HAI-1 Improvement Points
352,01,2022,2019-01-01,2019-12-31,HAI-1 Measure Score
353,01,2022,2019-01-01,2019-12-31,HAI-1 Performance Rate
354,04,2022,2020-01-01,2020-12-31,HAI-1 Achievement Points
355,04,2022,2020-01-01,2020-12-31,HAI-1 Improvement Points
356,04,2022,2020-01-01,2020-12-31,HAI-1 Measure Score
