,file_month,file_year,Start Date,End Date,Measure Name
66,10,2015,2012-07-01,2014-06-30,AMI 30-Day Mortality Rate (MORT 30 AMI)
67,07,2015,2012-07-01,2014-06-30,AMI 30-Day Mortality Rate (MORT 30 AMI)
68,05,2015,2011-07-01,2013-06-30,AMI 30-Day Mortality Rate (MORT 30 AMI)
69,04,2015,2011-07-01,2013-06-30,AMI 30-Day Mortality Rate (MORT 30 AMI)
70,01,2015,2011-07-01,2013-06-30,AMI 30-Day Mortality Rate (MORT 30 AMI)
71,12,2014,2011-07-01,2013-06-30,AMI 30-Day Mortality Rate (MORT 30 AMI)
72,10,2014,2010-07-01,2012-06-30,AMI 30-Day Mortality Rate (MORT 30 AMI)
73,07,2014,2010-07-01,2012-06-30,AMI 30-Day Mortality Rate (MORT 30 AMI)
74,05,2015,2012-07-01,2013-06-30,AMI 30-Day Mortality Rate (MORT 30 AMI)
75,04,2015,2012-07-01,2013-06-30,AMI 30-Day Mortality Rate (MORT 30 AMI)
76,01,2015,2012-07-01,2013-06-30,AMI 30-Day Mortality Rate (MORT 30 AMI)
77,12,2014,2012-07-01,2013-06-30,AMI 30-Day Mortality Rate (MORT 30 AMI)
78,10,2014,2011-07-01,2012-06-30,AMI 30-Day Mortality Rate (MORT 30 AMI)
79,07,2014,2011-07-01,2012-06-30,AMI 30-Day Mortality Rate (MORT 30 AMI)
80,01,2023,2018-04-01,2021-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
81,04,2023,2018-04-01,2021-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
82,07,2023,2019-04-01,2022-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
83,10,2023,2019-04-01,2022-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
84,01,2022,2017-04-01,2019-10-02,AMI 30-Day Mortality Rate (MORT 30 AMI)
85,04,2022,2017-04-01,2019-10-02,AMI 30-Day Mortality Rate (MORT 30 AMI)
86,07,2022,2018-04-01,2021-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
87,10,2022,2018-04-01,2021-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
88,01,2021,2016-04-01,2019-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
89,03,2021,2016-04-01,2019-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
90,04,2021,2016-04-01,2019-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
91,07,2021,2017-04-01,2019-10-02,AMI 30-Day Mortality Rate (MORT 30 AMI)
92,10,2021,2017-04-01,2019-10-02,AMI 30-Day Mortality Rate (MORT 30 AMI)
93,10,2020,2016-04-01,2019-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
94,07,2020,2016-04-01,2019-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
95,04,2020,2015-04-01,2018-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
96,01,2020,2015-04-01,2018-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
97,10,2019,2015-04-01,2018-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
98,07,2019,2015-04-01,2018-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
99,04,2019,2014-04-01,2017-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
100,03,2019,2014-04-01,2017-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
101,10,2018,2014-04-01,2017-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
102,07,2018,2014-04-01,2017-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
103,05,2018,2013-04-01,2016-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
104,01,2018,2013-04-01,2016-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
105,10,2017,2013-04-01,2016-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
106,07,2017,2013-04-01,2016-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
107,04,2017,2012-04-01,2015-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
108,12,2016,2012-04-01,2015-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
109,11,2016,2012-04-01,2015-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
110,08,2016,2012-04-01,2015-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
111,05,2016,2011-04-01,2014-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
112,12,2015,2011-04-01,2014-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
113,10,2015,2011-04-01,2014-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
114,07,2015,2011-04-01,2014-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
115,05,2015,2010-04-01,2013-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
116,04,2015,2010-04-01,2013-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
117,01,2015,2010-04-01,2013-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
118,12,2014,2010-04-01,2013-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
119,10,2014,2009-07-01,2012-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
120,07,2014,2009-07-01,2012-03-31,AMI 30-Day Mortality Rate (MORT 30 AMI)
121,01,2023,2018-07-01,2021-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
122,04,2023,2018-07-01,2021-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
123,07,2023,2019-07-01,2022-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
124,10,2023,2019-07-01,2022-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
125,01,2022,2017-07-01,2019-12-01,Abdominopelvic accidental puncture or laceration rate (PSI 15)
126,04,2022,2017-07-01,2019-12-01,Abdominopelvic accidental puncture or laceration rate (PSI 15)
127,07,2022,2018-07-01,2021-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
128,10,2022,2018-07-01,2021-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
129,01,2021,2016-07-01,2019-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
130,03,2021,2016-07-01,2019-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
131,04,2021,2016-07-01,2019-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
132,07,2021,2017-07-01,2019-12-01,Abdominopelvic accidental puncture or laceration rate (PSI 15)
133,10,2021,2017-07-01,2019-12-01,Abdominopelvic accidental puncture or laceration rate (PSI 15)
134,10,2020,2016-07-01,2019-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
135,07,2020,2016-07-01,2019-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
136,04,2020,2015-07-01,2018-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
137,01,2020,2015-07-01,2018-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
138,10,2019,2015-07-01,2018-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
139,07,2019,2015-07-01,2018-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
140,04,2019,2014-07-01,2017-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
141,03,2019,2014-07-01,2017-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
142,10,2018,2014-07-01,2017-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
143,07,2018,2014-07-01,2017-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
144,05,2018,2013-07-01,2016-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
145,01,2018,2013-07-01,2016-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
146,10,2017,2013-07-01,2016-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
147,07,2017,2013-07-01,2016-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
148,05,2015,2010-07-01,2013-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
149,04,2015,2010-07-01,2013-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
150,01,2015,2010-07-01,2013-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
151,12,2014,2010-07-01,2013-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
152,10,2014,2009-07-01,2012-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
153,07,2014,2009-07-01,2012-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
154,01,2023,2019-07-01,2021-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
155,04,2023,2019-07-01,2021-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
156,07,2023,2019-07-01,2021-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
157,10,2023,2019-07-01,2021-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
158,01,2022,2018-07-01,2019-12-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
159,04,2022,2018-07-01,2019-12-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
160,07,2022,2019-07-01,2021-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
161,10,2022,2019-07-01,2021-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
162,01,2021,2017-07-01,2019-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
163,03,2021,2017-07-01,2019-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
164,04,2021,2017-07-01,2019-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
165,07,2021,2018-07-01,2019-12-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
166,10,2021,2018-07-01,2019-12-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
167,10,2020,2017-07-01,2019-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
168,07,2020,2017-07-01,2019-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
169,04,2020,2016-07-01,2018-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
170,01,2020,2016-07-01,2018-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
171,10,2019,2016-07-01,2018-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
172,07,2019,2016-07-01,2018-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
173,04,2019,2015-10-01,2017-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
174,03,2019,2015-10-01,2017-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
175,10,2018,2015-10-01,2017-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
176,07,2018,2015-10-01,2017-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
177,05,2018,2014-07-01,2015-09-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
178,01,2018,2014-07-01,2015-09-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
179,10,2017,2014-07-01,2015-09-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
180,07,2017,2013-07-01,2015-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
181,04,2017,2013-07-01,2015-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
182,12,2016,2013-07-01,2015-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
183,11,2016,2013-07-01,2015-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
184,08,2016,2013-07-01,2015-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
185,05,2016,2012-07-01,2014-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
186,12,2015,2012-07-01,2014-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
187,10,2015,2012-07-01,2014-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
188,07,2015,2012-07-01,2014-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
189,05,2015,2011-07-01,2013-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
190,04,2015,2011-07-01,2013-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
191,01,2015,2011-07-01,2013-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
192,12,2014,2011-07-01,2013-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
193,10,2014,2010-07-01,2012-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
194,07,2014,2010-07-01,2012-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
195,05,2015,2012-07-01,2013-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
196,04,2015,2012-07-01,2013-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
197,01,2015,2012-07-01,2013-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
198,12,2014,2012-07-01,2013-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
199,10,2014,2011-07-01,2012-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
200,07,2014,2011-07-01,2012-06-30,Abdominopelvic accidental puncture or laceration rate (PSI 15)
201,01,2023,2018-04-01,2021-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
202,04,2023,2018-04-01,2021-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
203,07,2023,2019-04-01,2022-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
204,10,2023,2019-04-01,2022-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
205,01,2022,2017-04-01,2019-10-02,Abdominopelvic accidental puncture or laceration rate (PSI 15)
206,04,2022,2017-04-01,2019-10-02,Abdominopelvic accidental puncture or laceration rate (PSI 15)
207,07,2022,2018-04-01,2021-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
208,10,2022,2018-04-01,2021-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
209,01,2021,2016-04-01,2019-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
210,03,2021,2016-04-01,2019-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
211,04,2021,2016-04-01,2019-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
212,07,2021,2017-04-01,2019-10-02,Abdominopelvic accidental puncture or laceration rate (PSI 15)
213,10,2021,2017-04-01,2019-10-02,Abdominopelvic accidental puncture or laceration rate (PSI 15)
214,10,2020,2016-04-01,2019-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
215,07,2020,2016-04-01,2019-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
216,04,2020,2015-04-01,2018-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
217,01,2020,2015-04-01,2018-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
218,10,2019,2015-04-01,2018-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
219,07,2019,2015-04-01,2018-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
220,04,2019,2014-04-01,2017-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
221,03,2019,2014-04-01,2017-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
222,10,2018,2014-04-01,2017-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
223,07,2018,2014-04-01,2017-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
224,05,2018,2013-04-01,2016-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
225,01,2018,2013-04-01,2016-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
226,10,2017,2013-04-01,2016-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
227,07,2017,2013-04-01,2016-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
228,04,2017,2012-04-01,2015-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
229,12,2016,2012-04-01,2015-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
230,11,2016,2012-04-01,2015-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
231,08,2016,2012-04-01,2015-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
232,05,2016,2011-04-01,2014-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
233,12,2015,2011-04-01,2014-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
234,10,2015,2011-04-01,2014-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
235,07,2015,2011-04-01,2014-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
236,05,2015,2010-04-01,2013-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
237,04,2015,2010-04-01,2013-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
238,01,2015,2010-04-01,2013-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
239,12,2014,2010-04-01,2013-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
240,10,2014,2009-07-01,2012-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
241,07,2014,2009-07-01,2012-03-31,Abdominopelvic accidental puncture or laceration rate (PSI 15)
242,01,2023,2018-07-01,2021-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
243,04,2023,2018-07-01,2021-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
244,07,2023,2019-07-01,2022-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
245,10,2023,2019-07-01,2022-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
246,01,2022,2017-07-01,2019-12-01,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
247,04,2022,2017-07-01,2019-12-01,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
248,07,2022,2018-07-01,2021-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
249,10,2022,2018-07-01,2021-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
250,01,2021,2016-07-01,2019-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
251,03,2021,2016-07-01,2019-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
252,04,2021,2016-07-01,2019-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
253,07,2021,2017-07-01,2019-12-01,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
254,10,2021,2017-07-01,2019-12-01,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
255,10,2020,2016-07-01,2019-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
256,07,2020,2016-07-01,2019-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
257,04,2020,2015-07-01,2018-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
258,01,2020,2015-07-01,2018-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
259,10,2019,2015-07-01,2018-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
260,07,2019,2015-07-01,2018-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
261,04,2019,2014-07-01,2017-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
262,03,2019,2014-07-01,2017-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
263,10,2018,2014-07-01,2017-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
264,07,2018,2014-07-01,2017-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
265,05,2018,2013-07-01,2016-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
266,01,2018,2013-07-01,2016-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
267,10,2017,2013-07-01,2016-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
268,07,2017,2013-07-01,2016-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
269,05,2015,2010-07-01,2013-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
270,04,2015,2010-07-01,2013-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
271,01,2015,2010-07-01,2013-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
272,12,2014,2010-07-01,2013-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
273,10,2014,2009-07-01,2012-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
274,07,2014,2009-07-01,2012-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
275,01,2023,2019-07-01,2021-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
276,04,2023,2019-07-01,2021-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
277,07,2023,2019-07-01,2021-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
278,10,2023,2019-07-01,2021-06-30,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
279,01,2022,2018-07-01,2019-12-31,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
280,04,2022,2018-07-01,2019-12-31,Acute Myocardial Infarction 30-Day Readmission Rate (READM 30 AMI)
