,file_month,file_year,Start Date,End Date,Measure Name
43,07,2018,2017-01-01,2017-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
44,07,2018,2016-10-01,2017-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
45,05,2018,2016-07-01,2017-06-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
46,01,2018,2016-04-01,2017-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
47,10,2017,2016-01-01,2016-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
48,07,2017,2015-10-01,2016-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
49,04,2017,2015-07-01,2016-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
50,12,2016,2015-04-01,2016-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
51,01,2015,2014-01-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
52,12,2014,2014-01-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
53,01,2022,2020-01-01,2020-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
54,04,2022,2020-01-01,2020-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
55,07,2022,2020-01-01,2020-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
56,10,2022,2020-01-01,2020-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
57,07,2021,2019-01-01,2019-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
58,10,2021,2019-01-01,2019-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
59,10,2020,2018-01-01,2018-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
60,07,2020,2018-01-01,2018-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
61,04,2020,2018-01-01,2018-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
62,01,2020,2018-01-01,2018-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
63,10,2019,2017-01-01,2017-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
64,07,2019,2017-01-01,2017-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
65,04,2019,2017-01-01,2017-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
66,03,2019,2017-01-01,2017-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
67,10,2018,2016-01-01,2016-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
68,07,2018,2016-01-01,2016-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
69,05,2018,2016-01-01,2016-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
70,01,2018,2016-01-01,2016-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
71,10,2017,2015-01-01,2015-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
72,07,2017,2015-01-01,2015-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
73,04,2017,2015-01-01,2015-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
74,12,2016,2015-01-01,2015-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
75,11,2016,2014-01-01,2014-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
76,08,2016,2014-01-01,2014-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
77,05,2016,2013-01-01,2013-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
78,12,2015,2013-01-01,2013-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
79,10,2015,2013-01-01,2013-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
80,07,2015,2013-01-01,2013-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
81,11,2016,2014-04-01,2014-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
82,08,2016,2014-04-01,2014-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
83,01,2023,2021-10-01,2022-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
84,04,2023,2021-10-01,2022-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
85,07,2023,2021-10-01,2022-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
86,10,2023,2021-10-01,2022-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
87,10,2022,2021-10-01,2022-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
88,01,2022,2020-10-01,2021-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
89,04,2022,2020-10-01,2021-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
90,07,2022,2020-10-01,2021-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
91,01,2021,2019-10-01,2020-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
92,03,2021,2019-10-01,2020-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
93,04,2021,2019-10-01,2020-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
94,07,2021,2019-10-01,2020-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
95,10,2021,2020-10-01,2021-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
96,10,2020,2019-10-01,2020-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
97,07,2020,2018-10-01,2019-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
98,04,2020,2018-10-01,2019-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
99,01,2020,2018-10-01,2019-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
100,10,2019,2018-10-01,2019-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
101,07,2015,2013-10-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
102,05,2015,2013-10-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
103,04,2015,2013-10-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
104,01,2015,2013-10-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
105,12,2014,2013-10-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
106,07,2019,2017-10-01,2018-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
107,04,2019,2017-10-01,2018-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
108,03,2019,2017-10-01,2018-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
109,10,2018,2017-10-01,2018-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
110,07,2018,2016-10-01,2017-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
111,05,2018,2016-10-01,2017-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
112,01,2018,2016-10-01,2017-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
113,10,2017,2016-10-01,2017-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
114,07,2017,2015-10-01,2016-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
115,04,2017,2015-10-01,2016-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
116,12,2016,2015-10-01,2016-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
117,11,2016,2015-10-01,2016-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
118,08,2016,2014-10-01,2015-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
119,05,2016,2014-10-01,2015-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
120,12,2015,2014-10-01,2015-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
121,10,2015,2014-10-01,2015-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
122,04,2017,2015-07-01,2016-06-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
123,10,2019,2017-10-01,2018-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
124,10,2018,2016-10-01,2017-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
125,10,2017,2015-10-01,2016-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
126,11,2016,2014-10-01,2015-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
127,08,2016,2013-10-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
128,05,2016,2013-10-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
129,12,2015,2013-10-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
130,10,2015,2013-10-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
131,10,2014,2012-10-01,2013-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
132,07,2014,2012-10-01,2013-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
133,01,2015,2012-01-01,2012-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
134,12,2014,2012-01-01,2012-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
135,10,2014,2012-01-01,2012-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
136,07,2014,2012-01-01,2012-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
137,01,2023,2022-01-01,2022-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
138,04,2023,2022-04-01,2022-06-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
139,07,2023,2022-07-01,2022-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
140,10,2023,2022-07-01,2022-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
141,10,2022,2021-10-01,2021-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
142,07,2020,2019-01-01,2019-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
143,04,2020,2019-01-01,2019-06-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
144,01,2020,2019-01-01,2019-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Score)
145,10,2015,2014-01-01,2014-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
146,07,2015,2013-10-01,2014-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
147,05,2015,2013-07-01,2014-06-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
148,04,2015,2013-07-01,2014-06-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
149,01,2015,2013-04-01,2013-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
150,12,2014,2013-04-01,2013-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
151,10,2014,2012-10-01,2013-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
152,07,2014,2012-10-01,2013-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
153,01,2023,2021-01-01,2021-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
154,04,2023,2021-01-01,2021-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
155,07,2023,2021-01-01,2021-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
156,10,2023,2021-01-01,2021-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
157,11,2016,2015-01-01,2015-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
158,08,2016,2014-10-01,2015-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
159,05,2016,2014-07-01,2015-06-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
160,12,2015,2014-04-01,2015-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
161,01,2015,2013-04-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
162,12,2014,2013-04-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
163,10,2014,2013-01-01,2013-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
164,07,2014,2013-01-01,2013-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
165,11,2016,2015-01-01,2015-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
166,01,2023,2021-04-01,2022-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
167,04,2023,2021-07-01,2022-06-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
168,07,2023,2021-10-01,2022-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
169,10,2023,2021-10-01,2022-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
170,01,2022,2020-07-01,2021-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
171,04,2022,2020-07-01,2021-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
172,07,2022,2020-10-01,2021-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
173,10,2022,2021-01-01,2021-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
174,01,2021,2019-01-01,2019-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
175,03,2021,2019-01-01,2019-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
176,04,2021,2019-01-01,2019-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
177,07,2021,2019-10-01,2020-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
178,10,2021,2020-07-01,2020-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
179,10,2020,2019-01-01,2019-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
180,07,2020,2018-10-01,2019-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
181,04,2020,2018-07-01,2019-06-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
182,01,2020,2018-04-01,2019-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
183,10,2019,2018-01-01,2018-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
184,07,2019,2017-10-01,2018-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
185,04,2019,2017-07-01,2018-06-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
186,03,2019,2017-04-01,2018-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
187,10,2018,2017-01-01,2017-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
188,07,2018,2017-01-01,2017-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
189,07,2018,2016-10-01,2017-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
190,05,2018,2016-07-01,2017-06-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
191,01,2018,2016-04-01,2017-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
192,10,2017,2016-01-01,2016-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
193,07,2017,2015-10-01,2016-09-30,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
194,04,2017,2015-07-01,2016-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
195,12,2016,2015-04-01,2016-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
196,01,2015,2014-01-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
197,12,2014,2014-01-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
198,01,2022,2020-01-01,2020-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
199,04,2022,2020-01-01,2020-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
200,07,2022,2020-01-01,2020-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
201,10,2022,2020-01-01,2020-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
202,07,2021,2019-01-01,2019-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
203,10,2021,2019-01-01,2019-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
204,10,2020,2018-01-01,2018-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
205,07,2020,2018-01-01,2018-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
206,04,2020,2018-01-01,2018-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
207,01,2020,2018-01-01,2018-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
208,10,2019,2017-01-01,2017-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
209,07,2019,2017-01-01,2017-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
210,04,2019,2017-01-01,2017-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
211,03,2019,2017-01-01,2017-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
212,10,2018,2016-01-01,2016-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
213,07,2018,2016-01-01,2016-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
214,05,2018,2016-01-01,2016-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
215,01,2018,2016-01-01,2016-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
216,10,2017,2015-01-01,2015-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
217,07,2017,2015-01-01,2015-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
218,04,2017,2015-01-01,2015-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
219,12,2016,2015-01-01,2015-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
220,11,2016,2014-01-01,2014-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
221,08,2016,2014-01-01,2014-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
222,05,2016,2013-01-01,2013-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
223,12,2015,2013-01-01,2013-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
224,10,2015,2013-01-01,2013-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
225,07,2015,2013-01-01,2013-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
226,11,2016,2014-04-01,2014-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
227,08,2016,2014-04-01,2014-12-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
228,01,2023,2021-10-01,2022-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
229,04,2023,2021-10-01,2022-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
230,07,2023,2021-10-01,2022-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
231,10,2023,2021-10-01,2022-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
232,10,2022,2021-10-01,2022-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
233,01,2022,2020-10-01,2021-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
234,04,2022,2020-10-01,2021-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
235,07,2022,2020-10-01,2021-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
236,01,2021,2019-10-01,2020-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
237,03,2021,2019-10-01,2020-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
238,04,2021,2019-10-01,2020-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
239,07,2021,2019-10-01,2020-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
240,10,2021,2020-10-01,2021-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
241,10,2020,2019-10-01,2020-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
242,07,2020,2018-10-01,2019-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
243,04,2020,2018-10-01,2019-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
244,01,2020,2018-10-01,2019-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
245,10,2019,2018-10-01,2019-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
246,07,2015,2013-10-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
247,05,2015,2013-10-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
248,04,2015,2013-10-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
249,01,2015,2013-10-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
250,12,2014,2013-10-01,2014-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
251,07,2019,2017-10-01,2018-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
252,04,2019,2017-10-01,2018-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
253,03,2019,2017-10-01,2018-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
254,10,2018,2017-10-01,2018-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
255,07,2018,2016-10-01,2017-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
256,05,2018,2016-10-01,2017-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
257,01,2018,2016-10-01,2017-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
258,10,2017,2016-10-01,2017-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
259,07,2017,2015-10-01,2016-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
260,04,2017,2015-10-01,2016-03-31,ACEI or ARB for LVSD (HF_3 - Heart Failure) (Sample)
