,file_month,file_year,Start Date,End Date,Measure Name
73,01,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
74,03,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
75,04,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
76,07,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
77,10,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
78,10,2020,2016-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
79,07,2020,2016-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
80,04,2020,2016-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
81,01,2020,2016-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
82,10,2019,2017-01-01,2017-12-31,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
83,07,2019,2017-01-01,2017-12-31,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
84,04,2019,2017-01-01,2017-12-31,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
85,03,2019,2017-01-01,2017-12-31,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
86,10,2018,2016-01-01,2016-12-31,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
87,07,2018,2016-01-01,2016-12-31,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
88,05,2018,2016-01-01,2016-12-31,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
89,01,2018,2016-01-01,2016-12-31,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
90,07,2022,2020-07-01,2020-12-31,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
91,01,2021,2019-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
92,03,2021,2019-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
93,04,2021,2019-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
94,07,2021,2019-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
95,10,2021,2019-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Denominator)
96,01,2023,2018-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
97,04,2023,2018-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
98,07,2023,2019-07-01,2022-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
99,10,2023,2019-07-01,2022-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
100,01,2022,2017-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Score)
101,04,2022,2017-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Score)
102,07,2022,2018-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
103,10,2022,2018-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
104,01,2021,2016-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
105,03,2021,2016-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
106,04,2021,2016-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
107,07,2021,2017-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Score)
108,10,2021,2017-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Score)
109,10,2020,2016-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
110,07,2020,2016-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
111,04,2020,2015-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
112,01,2020,2015-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
113,10,2019,2015-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
114,07,2019,2015-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
115,04,2019,2014-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
116,03,2019,2014-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
117,10,2018,2014-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
118,07,2018,2014-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
119,05,2018,2013-07-01,2016-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
120,01,2018,2013-07-01,2016-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
121,01,2023,2020-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
122,04,2023,2020-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
123,07,2023,2021-07-01,2022-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
124,10,2023,2021-07-01,2022-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
125,01,2022,2019-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Score)
126,04,2022,2019-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Score)
127,07,2022,2020-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
128,10,2022,2020-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
129,01,2021,2018-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
130,03,2021,2018-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
131,04,2021,2018-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
132,07,2021,2019-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Score)
133,10,2021,2019-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Score)
134,10,2020,2018-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
135,07,2020,2018-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
136,04,2020,2017-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
137,01,2020,2017-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
138,10,2019,2017-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
139,07,2019,2017-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
140,04,2019,2016-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
141,03,2019,2016-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
142,10,2018,2016-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
143,07,2018,2016-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
144,05,2018,2015-07-01,2016-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
145,01,2018,2015-07-01,2016-06-30,30-Day HF Readmission Rate (READM-30 HF) (Score)
146,01,2023,2021-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
147,04,2023,2021-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
148,07,2023,2021-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
149,10,2023,2021-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
150,01,2022,2020-07-01,2020-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
151,04,2022,2020-07-01,2020-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
152,10,2022,2020-07-01,2020-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
153,01,2021,2019-01-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Score)
154,03,2021,2019-01-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Score)
155,04,2021,2019-01-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Score)
156,07,2021,2019-01-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Score)
157,10,2021,2019-01-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Score)
158,10,2020,2018-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
159,07,2020,2018-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
160,04,2020,2018-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
161,01,2020,2018-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
162,01,2023,2019-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
163,04,2023,2019-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
164,07,2023,2019-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
165,10,2023,2019-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
166,01,2022,2018-01-01,2020-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
167,04,2022,2018-01-01,2020-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
168,10,2022,2018-01-01,2020-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
169,01,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Score)
170,03,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Score)
171,04,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Score)
172,07,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Score)
173,10,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Score)
174,10,2020,2016-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
175,07,2020,2016-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
176,04,2020,2016-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
177,01,2020,2016-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
178,10,2019,2017-01-01,2017-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
179,07,2019,2017-01-01,2017-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
180,04,2019,2017-01-01,2017-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
181,03,2019,2017-01-01,2017-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
182,10,2018,2016-01-01,2016-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
183,07,2018,2016-01-01,2016-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
184,05,2018,2016-01-01,2016-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
185,01,2018,2016-01-01,2016-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
186,07,2022,2020-07-01,2020-12-31,30-Day HF Readmission Rate (READM-30 HF) (Score)
187,01,2021,2019-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Score)
188,03,2021,2019-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Score)
189,04,2021,2019-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Score)
190,07,2021,2019-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Score)
191,10,2021,2019-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Score)
192,01,2023,2018-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
193,04,2023,2018-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
194,07,2023,2019-07-01,2022-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
195,10,2023,2019-07-01,2022-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
196,01,2022,2017-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
197,04,2022,2017-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
198,07,2022,2018-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
199,10,2022,2018-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
200,01,2021,2016-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
201,03,2021,2016-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
202,04,2021,2016-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
203,07,2021,2017-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
204,10,2021,2017-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
205,10,2020,2016-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
206,07,2020,2016-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
207,04,2020,2015-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
208,01,2020,2015-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
209,10,2019,2015-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
210,07,2019,2015-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
211,04,2019,2014-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
212,03,2019,2014-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
213,10,2018,2014-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
214,07,2018,2014-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
215,05,2018,2013-07-01,2016-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
216,01,2018,2013-07-01,2016-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
217,01,2023,2020-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
218,04,2023,2020-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
219,07,2023,2021-07-01,2022-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
220,10,2023,2021-07-01,2022-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
221,01,2022,2019-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
222,04,2022,2019-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
223,07,2022,2020-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
224,10,2022,2020-07-01,2021-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
225,01,2021,2018-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
226,03,2021,2018-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
227,04,2021,2018-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
228,07,2021,2019-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
229,10,2021,2019-07-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
230,10,2020,2018-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
231,07,2020,2018-07-01,2019-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
232,04,2020,2017-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
233,01,2020,2017-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
234,10,2019,2017-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
235,07,2019,2017-07-01,2018-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
236,04,2019,2016-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
237,03,2019,2016-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
238,10,2018,2016-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
239,07,2018,2016-07-01,2017-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
240,05,2018,2015-07-01,2016-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
241,01,2018,2015-07-01,2016-06-30,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
242,01,2023,2021-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
243,04,2023,2021-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
244,07,2023,2021-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
245,10,2023,2021-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
246,01,2022,2020-07-01,2020-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
247,04,2022,2020-07-01,2020-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
248,10,2022,2020-07-01,2020-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
249,01,2021,2019-01-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
250,03,2021,2019-01-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
251,04,2021,2019-01-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
252,07,2021,2019-01-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
253,10,2021,2019-01-01,2019-12-01,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
254,10,2020,2018-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
255,07,2020,2018-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
256,04,2020,2018-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
257,01,2020,2018-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
258,01,2023,2019-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
259,04,2023,2019-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
260,07,2023,2019-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
261,10,2023,2019-01-01,2021-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
262,01,2022,2018-01-01,2020-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
263,04,2022,2018-01-01,2020-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
264,10,2022,2018-01-01,2020-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
265,01,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
266,03,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
267,04,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
268,07,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
269,10,2021,2017-01-01,2019-12-24,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
270,10,2020,2016-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
271,07,2020,2016-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
272,04,2020,2016-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
273,01,2020,2016-01-01,2018-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
274,10,2019,2017-01-01,2017-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
275,07,2019,2017-01-01,2017-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
276,04,2019,2017-01-01,2017-12-31,30-Day HF Readmission Rate (READM-30 HF) (Higher Estimate)
