,file_month,file_year,Start Date,End Date,Measure Name
37,07,2014,2012-10-01,2013-09-30,CAUTI (SIR) (HAI-2 SIR) (Score)
38,08,2016,2014-10-01,2015-09-30,CAUTI (SIR) (HAI-2 SIR) (Score)
39,05,2016,2014-07-01,2015-06-30,CAUTI (SIR) (HAI-2 SIR) (Score)
40,12,2015,2014-04-01,2015-03-31,CAUTI (SIR) (HAI-2 SIR) (Score)
41,07,2017,2015-10-01,2016-09-30,CAUTI (SIR) (HAI-2 SIR) (Score)
42,04,2017,2015-07-01,2016-06-30,CAUTI (SIR) (HAI-2 SIR) (Score)
43,12,2016,2015-01-01,2015-12-31,CAUTI (SIR) (HAI-2 SIR) (Score)
44,10,2014,2013-01-01,2013-09-30,CAUTI (SIR) (HAI-2 SIR) (Score)
45,07,2014,2013-01-01,2013-09-30,CAUTI (SIR) (HAI-2 SIR) (Score)
46,01,2023,2021-04-01,2022-03-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
47,04,2023,2021-07-01,2022-06-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
48,07,2023,2021-10-01,2022-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
49,10,2023,2021-10-01,2022-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
50,01,2022,2019-10-01,2021-03-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
51,04,2022,2019-10-01,2021-03-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
52,07,2022,2020-10-01,2021-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
53,10,2022,2021-01-01,2021-12-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
54,01,2021,2019-01-01,2019-12-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
55,03,2021,2019-01-01,2019-12-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
56,04,2021,2019-01-01,2019-12-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
57,07,2021,2019-04-01,2020-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
58,10,2021,2019-07-01,2020-12-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
59,10,2020,2019-01-01,2019-12-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
60,07,2020,2018-10-01,2019-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
61,04,2020,2018-07-01,2019-06-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
62,01,2020,2018-04-01,2019-03-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
63,10,2019,2018-01-01,2018-12-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
64,07,2019,2017-10-01,2018-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
65,04,2019,2017-07-01,2018-06-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
66,03,2019,2017-04-01,2018-03-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
67,10,2018,2017-01-01,2017-12-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
68,07,2018,2016-10-01,2017-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
69,05,2018,2016-07-01,2017-06-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
70,01,2018,2016-04-01,2017-03-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
71,10,2017,2016-01-01,2016-12-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
72,11,2016,2015-01-01,2015-12-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
73,08,2016,2015-01-01,2015-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
74,05,2016,2015-01-01,2015-06-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
75,12,2015,2015-01-01,2015-03-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
76,10,2015,2014-01-01,2014-12-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
77,07,2015,2013-10-01,2014-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
78,05,2015,2013-07-01,2014-06-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
79,04,2015,2013-07-01,2014-06-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
80,01,2015,2013-01-01,2013-12-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
81,12,2014,2013-01-01,2013-12-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
82,10,2014,2012-10-01,2013-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
83,07,2014,2012-10-01,2013-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
84,08,2016,2014-10-01,2015-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
85,05,2016,2014-07-01,2015-06-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
86,12,2015,2014-04-01,2015-03-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
87,07,2017,2015-10-01,2016-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
88,04,2017,2015-07-01,2016-06-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
89,12,2016,2015-01-01,2015-12-31,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
90,10,2014,2013-01-01,2013-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
91,07,2014,2013-01-01,2013-09-30,CAUTI Number of Procedures (HAI-2 DOPC) (Score)
92,01,2023,2021-04-01,2022-03-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
93,04,2023,2021-07-01,2022-06-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
94,07,2023,2021-10-01,2022-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
95,10,2023,2021-10-01,2022-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
96,01,2022,2019-10-01,2021-03-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
97,04,2022,2019-10-01,2021-03-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
98,07,2022,2020-10-01,2021-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
99,10,2022,2021-01-01,2021-12-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
100,01,2021,2019-01-01,2019-12-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
101,03,2021,2019-01-01,2019-12-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
102,04,2021,2019-01-01,2019-12-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
103,07,2021,2019-04-01,2020-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
104,10,2021,2019-07-01,2020-12-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
105,10,2020,2019-01-01,2019-12-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
106,07,2020,2018-10-01,2019-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
107,04,2020,2018-07-01,2019-06-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
108,01,2020,2018-04-01,2019-03-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
109,10,2019,2018-01-01,2018-12-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
110,07,2019,2017-10-01,2018-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
111,04,2019,2017-07-01,2018-06-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
112,03,2019,2017-04-01,2018-03-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
113,10,2018,2017-01-01,2017-12-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
114,07,2018,2016-10-01,2017-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
115,05,2018,2016-07-01,2017-06-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
116,01,2018,2016-04-01,2017-03-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
117,10,2017,2016-01-01,2016-12-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
118,11,2016,2015-01-01,2015-12-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
119,08,2016,2015-01-01,2015-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
120,05,2016,2015-01-01,2015-06-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
121,12,2015,2015-01-01,2015-03-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
122,10,2015,2014-01-01,2014-12-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
123,07,2015,2013-10-01,2014-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
124,05,2015,2013-07-01,2014-06-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
125,04,2015,2013-07-01,2014-06-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
126,01,2015,2013-01-01,2013-12-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
127,12,2014,2013-01-01,2013-12-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
128,10,2014,2012-10-01,2013-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
129,07,2014,2012-10-01,2013-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
130,08,2016,2014-10-01,2015-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
131,05,2016,2014-07-01,2015-06-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
132,12,2015,2014-04-01,2015-03-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
133,07,2017,2015-10-01,2016-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
134,04,2017,2015-07-01,2016-06-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
135,12,2016,2015-01-01,2015-12-31,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
136,10,2014,2013-01-01,2013-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
137,07,2014,2013-01-01,2013-09-30,CAUTI Observed Cases (HAI-2 NUMERATOR) (Score)
138,01,2023,2021-04-01,2022-03-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
139,04,2023,2021-07-01,2022-06-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
140,07,2023,2021-10-01,2022-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
141,10,2023,2021-10-01,2022-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
142,01,2022,2019-10-01,2021-03-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
143,04,2022,2019-10-01,2021-03-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
144,07,2022,2020-10-01,2021-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
145,10,2022,2021-01-01,2021-12-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
146,01,2021,2019-01-01,2019-12-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
147,03,2021,2019-01-01,2019-12-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
148,04,2021,2019-01-01,2019-12-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
149,07,2021,2019-04-01,2020-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
150,10,2021,2019-07-01,2020-12-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
151,10,2020,2019-01-01,2019-12-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
152,07,2020,2018-10-01,2019-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
153,04,2020,2018-07-01,2019-06-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
154,01,2020,2018-04-01,2019-03-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
155,10,2019,2018-01-01,2018-12-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
156,07,2019,2017-10-01,2018-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
157,04,2019,2017-07-01,2018-06-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
158,03,2019,2017-04-01,2018-03-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
159,10,2018,2017-01-01,2017-12-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
160,07,2018,2016-10-01,2017-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
161,05,2018,2016-07-01,2017-06-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
162,01,2018,2016-04-01,2017-03-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
163,10,2017,2016-01-01,2016-12-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
164,11,2016,2015-01-01,2015-12-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
165,08,2016,2015-01-01,2015-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
166,05,2016,2015-01-01,2015-06-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
167,12,2015,2015-01-01,2015-03-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
168,10,2015,2014-01-01,2014-12-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
169,07,2015,2013-10-01,2014-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
170,05,2015,2013-07-01,2014-06-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
171,04,2015,2013-07-01,2014-06-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
172,01,2015,2013-01-01,2013-12-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
173,12,2014,2013-01-01,2013-12-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
174,10,2014,2012-10-01,2013-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
175,07,2014,2012-10-01,2013-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
176,08,2016,2014-10-01,2015-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
177,05,2016,2014-07-01,2015-06-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
178,12,2015,2014-04-01,2015-03-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
179,07,2017,2015-10-01,2016-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
180,04,2017,2015-07-01,2016-06-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
181,12,2016,2015-01-01,2015-12-31,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
182,10,2014,2013-01-01,2013-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
183,07,2014,2013-01-01,2013-09-30,CAUTI Observed Cases (HAI-2a NUMERATOR) (Score)
184,01,2023,2021-04-01,2022-03-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
185,04,2023,2021-07-01,2022-06-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
186,07,2023,2021-10-01,2022-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
187,10,2023,2021-10-01,2022-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
188,01,2022,2019-10-01,2021-03-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
189,04,2022,2019-10-01,2021-03-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
190,07,2022,2020-10-01,2021-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
191,10,2022,2021-01-01,2021-12-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
192,01,2021,2019-01-01,2019-12-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
193,03,2021,2019-01-01,2019-12-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
194,04,2021,2019-01-01,2019-12-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
195,07,2021,2019-04-01,2020-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
196,10,2021,2019-07-01,2020-12-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
197,10,2020,2019-01-01,2019-12-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
198,07,2020,2018-10-01,2019-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
199,04,2020,2018-07-01,2019-06-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
200,01,2020,2018-04-01,2019-03-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
201,10,2019,2018-01-01,2018-12-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
202,07,2019,2017-10-01,2018-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
203,04,2019,2017-07-01,2018-06-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
204,03,2019,2017-04-01,2018-03-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
205,10,2018,2017-01-01,2017-12-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
206,07,2018,2016-10-01,2017-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
207,05,2018,2016-07-01,2017-06-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
208,01,2018,2016-04-01,2017-03-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
209,10,2017,2016-01-01,2016-12-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
210,11,2016,2015-01-01,2015-12-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
211,08,2016,2015-01-01,2015-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
212,05,2016,2015-01-01,2015-06-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
213,12,2015,2015-01-01,2015-03-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
214,10,2015,2014-01-01,2014-12-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
215,07,2015,2013-10-01,2014-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
216,05,2015,2013-07-01,2014-06-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
217,04,2015,2013-07-01,2014-06-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
218,01,2015,2013-01-01,2013-12-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
219,12,2014,2013-01-01,2013-12-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
220,10,2014,2012-10-01,2013-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
221,07,2014,2012-10-01,2013-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
222,08,2016,2014-10-01,2015-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
223,05,2016,2014-07-01,2015-06-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
224,12,2015,2014-04-01,2015-03-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
225,07,2017,2015-10-01,2016-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
226,04,2017,2015-07-01,2016-06-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
227,12,2016,2015-01-01,2015-12-31,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
228,10,2014,2013-01-01,2013-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
229,07,2014,2013-01-01,2013-09-30,CAUTI Predicted Cases (HAI-2 ELIG CASES) (Score)
230,01,2023,2021-04-01,2022-03-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
231,04,2023,2021-07-01,2022-06-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
232,07,2023,2021-10-01,2022-09-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
233,10,2023,2021-10-01,2022-09-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
234,01,2022,2019-10-01,2021-03-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
235,04,2022,2019-10-01,2021-03-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
236,07,2022,2020-10-01,2021-09-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
237,10,2022,2021-01-01,2021-12-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
238,01,2021,2019-01-01,2019-12-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
239,03,2021,2019-01-01,2019-12-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
240,04,2021,2019-01-01,2019-12-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
241,07,2021,2019-04-01,2020-09-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
242,10,2021,2019-07-01,2020-12-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
243,10,2020,2019-01-01,2019-12-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
244,07,2020,2018-10-01,2019-09-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
245,04,2020,2018-07-01,2019-06-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
246,01,2020,2018-04-01,2019-03-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
247,10,2019,2018-01-01,2018-12-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
248,07,2019,2017-10-01,2018-09-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
249,04,2019,2017-07-01,2018-06-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
250,03,2019,2017-04-01,2018-03-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
251,10,2018,2017-01-01,2017-12-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
252,07,2018,2016-10-01,2017-09-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
253,05,2018,2016-07-01,2017-06-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
254,01,2018,2016-04-01,2017-03-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
255,10,2017,2016-01-01,2016-12-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
256,11,2016,2015-01-01,2015-12-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
257,08,2016,2015-01-01,2015-09-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
258,05,2016,2015-01-01,2015-06-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
259,12,2015,2015-01-01,2015-03-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
260,10,2015,2014-01-01,2014-12-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
261,07,2015,2013-10-01,2014-09-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
262,05,2015,2013-07-01,2014-06-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
263,04,2015,2013-07-01,2014-06-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
264,01,2015,2013-01-01,2013-12-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
265,12,2014,2013-01-01,2013-12-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
266,10,2014,2012-10-01,2013-09-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
267,07,2014,2012-10-01,2013-09-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
268,08,2016,2014-10-01,2015-09-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
269,05,2016,2014-07-01,2015-06-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
270,12,2015,2014-04-01,2015-03-31,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
271,07,2017,2015-10-01,2016-09-30,CAUTI Predicted Cases (HAI-2a ELIG CASES) (Score)
